Material,Descripción,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,"Mar del Plata, EL GAUCHITO",MAXI CARREFOUR,MAXICONSUMO,NINI,PLAZA VEA,VITAL,YAGUAR,Total general,Descripcion_Norm,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Ahorro_Pct,Ahorro_Abs
178611,SET ESFERAS navidad satin+brilla.50mmx6u,,,,,,,,,,,,,,,,"1619,0",,"1619,0",SET ESFERAS NAVIDAD SATIN+BRILLA.50MMX6U,"1619,0","1619,0","1619,0",1,VITAL,"0,0","0,0"
178612,SET ADORNOS de navidad surtido x72u,,,,,,,,,,,,,,,,"3249,0",,"3249,0",SET ADORNOS DE NAVIDAD SURTIDO X72U,"3249,0","3249,0","3249,0",1,VITAL,"0,0","0,0"
178613,Protector solar NIVEA pro.hid.F40x200ml,,,,,,,,,,,,,,,,"9055,0",,"9055,0",PROTECTOR SOLAR NIVEA PRO.HID.F40X200ML,"9055,0","9055,0","9055,0",1,VITAL,"0,0","0,0"
178614,Espumante NOVECENTO rosado x750cc,,,,,,,,,,,,,,,,"2199,0",,"2199,0",ESPUMANTE NOVECENTO ROSADO X750 ML,"2199,0","2199,0","2199,0",1,VITAL,"0,0","0,0"
178615,Shampoo FRUCTIS aloe hidra clean x350ml,"6899,0","6989,0",,"6990,0","7190,0","6002,02",,"7350,0",,,,"5864,0","4799,9",,"7000,0","4799,0",,"6388,292",SHAMPOO FRUCTIS ALOE HIDRA CLEAN X350ML,"4799,0","7000,0","6081,653333333333",6,VITAL,"21,090536783857015","1282,6533333333327"
178618,ALIM. PERRO sabrositos ad.ca/po/cer x1.5,,,,,,,,,,,,,,,,"2489,0",,"2489,0",ALIM. PERRO SABROSITOS AD.CA/PO/CER X1.5,"2489,0","2489,0","2489,0",1,VITAL,"0,0","0,0"
178619,ALIM. PERRO sabrositos ad.ca/po/cer x3kg,,,,,,,,,,,,,,,,"4685,0",,"4685,0",ALIM. PERRO SABROSITOS AD.CA/PO/CER X3KG,"4685,0","4685,0","4685,0",1,VITAL,"0,0","0,0"
178620,ALIM. PERRO sabrositos ad.ca/po/cer x8kg,"16350,0",,,,,"14949,0",,"18400,0",,,,,,,"17550,0","10885,0",,"15626,8",ALIM. PERRO SABROSITOS AD.CA/PO/CER X8KG,"10885,0","17550,0","14933,5",4,VITAL,"27,110188502360465","4048,5"
178621,Jalea BC membrillo x390gr,"4540,0",,,,"4540,0",,,,,,,,,,,"3955,0",,"4345,0",JALEA BC MEMBRILLO X390GR,"3955,0","4540,0","4247,5",2,VITAL,"6,886403766921719","292,5"
178622,ALIM. PERRO sabrositos ad.ca/po/cer x16k,,,,,,,,,,,,,,,,"21085,0",,"21085,0",ALIM. PERRO SABROSITOS AD.CA/PO/CER X16K,"21085,0","21085,0","21085,0",1,VITAL,"0,0","0,0"
178623,ALIM. PERRO sabrositos ad.ca/po/cer x22k,,,,,,,,,,,,,,,,"27519,0",,"27519,0",ALIM. PERRO SABROSITOS AD.CA/PO/CER X22K,"27519,0","27519,0","27519,0",1,VITAL,"0,0","0,0"
178625,ALIMENTO GATO sabrositos pescado x1kgs,"3749,0","3749,0",,,,,,,,,,"3374,0",,"3067,94",,"2609,0","2810,0","3226,4900000000002",ALIMENTO GATO SABROSITOS PESCADO X1KGS,"2609,0","3749,0","3058,985",4,VITAL,"14,710271544319442","449,9850000000001"
178626,ALIMENTO GATO sabrositos pescado x3kg,"9750,0","10909,0",,,,,,,,,,"8775,0",,"8443,85",,"7169,0","7730,0","8796,141666666666",ALIMENTO GATO SABROSITOS PESCADO X3KG,"7169,0","9750,0","8273,2125",4,VITAL,"13,346840782827707","1104,2124999999996"
178628,ALIMENTO GATO sabrositos pescado x10kg,,,,,,,,,,,,,,,,"20235,0",,"20235,0",ALIMENTO GATO SABROSITOS PESCADO X10KG,"20235,0","20235,0","20235,0",1,VITAL,"0,0","0,0"
178629,ALIM. PERRO sabrositos ca.ca/po/vex1.5kg,"4190,0",,,,,,,"4700,0",,,,,,"3518,79","4450,0","2989,0","3450,0","3882,965",ALIM. PERRO SABROSITOS CA.CA/PO/VEX1.5KG,"2989,0","4450,0","3719,558",5,VITAL,"19,640989601452645","730,558"
178630,Antitr NIVEA fresh coconut ae x150ml,"4115,0","4119,0","2990,0","4116,0","4190,0","2704,52","2599,9","4350,0","3178,94",,,"3300,0","2799,9","3985,61","4150,0","2799,0","3579,0","3480,0868750000004",ANTITR NIVEA FRESH COCONUT AE X150ML,"2704,52","4150,0","3531,12875",8,DIARCO,"23,409193165216642","826,6087499999999"
178631,ENTRAÑA FINA swift congelada xkg,,,,,,,,,,,,,,,,"4020,0",,"4020,0",ENTRAÑA FINA SWIFT CONGELADA XKG,"4020,0","4020,0","4020,0",1,VITAL,"0,0","0,0"
178632,AIRE ACOND Philco f/c 2600w,,,,,,,,,,,,,,,,"750000,0",,"750000,0",AIRE ACOND PHILCO F/C 2600W,"750000,0","750000,0","750000,0",1,VITAL,"0,0","0,0"
178633,AIRE ACOND Philco f/c 3400w,"1099000,0","849999,0",,,,,,"829999,0",,,,,,,"829999,0","810000,0",,"883799,4",AIRE ACOND PHILCO F/C 3400W,"810000,0","1099000,0","912999,6666666666",3,VITAL,"11,281457203890907","102999,66666666663"
178634,BANDEJA DE CAMA suka bamboo,,,,,,,,,,,,,,,,"5039,0",,"5039,0",BANDEJA DE CAMA SUKA BAMBOO,"5039,0","5039,0","5039,0",1,VITAL,"0,0","0,0"
178635,Panettone BAUDUCCO con fruta x400gr,,,,,,,,,,,,,,,,"5999,0",,"5999,0",PANETTONE BAUDU ML O CON FRUTA X400GR,"5999,0","5999,0","5999,0",1,VITAL,"0,0","0,0"
178636,Chocottone BAUDUCCO c/chips choc x400gr,,,,,,,,,,,,,,,,"5999,0",,"5999,0",CHOCOTTONE BAUDU ML O C/CHIPS CHOC X400GR,"5999,0","5999,0","5999,0",1,VITAL,"0,0","0,0"
178637,Medallon VEGETALEX burger 2ux113g,"7079,0","7649,0",,"7079,0","7075,0",,,"7700,0",,,,,,,"7550,0","6019,0",,"7164,428571428572",MEDALLON VEGETALEX BURGER 2UX113G,"6019,0","7550,0","6931,75",4,VITAL,"13,167670501677065","912,75"
178638,Nuggets VEGETALEX origen vegetal x300g,"7079,0","7649,0",,"7079,0",,,,"7700,0",,,,,,,"7350,0","6159,0","7495,0","7215,857142857143",NUGGETS VEGETALEX ORIGEN VEGETAL X300G,"6159,0","7495,0","7032,4",5,VITAL,"12,419657584892779","873,3999999999996"
178639,Salchicha VEGETALEX hot dog vege. x225gr,"7079,0","7649,0",,"7079,0","7075,0",,,"7700,0",,,,,,,"7550,0","6159,0","5781,0","7009,0",SALCHICHA VEGETALEX HOT DOG VEGE. X225GR,"5781,0","7550,0","6729,6",5,YAGUAR,"14,095934379457923","948,6000000000004"
178640,Cereal ZOO CARTOON chocolate x180g,,,,,,,,,,,,,,,,"1129,0",,"1129,0",CEREAL ZOO CARTOON CHOCOLATE X180G,"1129,0","1129,0","1129,0",1,VITAL,"0,0","0,0"
178641,Cereal ZOO CARTOON chocolate x350g,,,,,,,,,,,,,,,,"760,0",,"760,0",CEREAL ZOO CARTOON CHOCOLATE X350G,"760,0","760,0","760,0",1,VITAL,"0,0","0,0"
178642,Cereal ZOO CARTOON frutal x150g,,,,,,,,,,,,,,,,"1129,0",,"1129,0",CEREAL ZOO CARTOON FRUTAL X150G,"1129,0","1129,0","1129,0",1,VITAL,"0,0","0,0"
178643,Cereal ZOO CARTOON frutal x300gr,,,,,,,,,,,,,,,,"699,0",,"699,0",CEREAL ZOO CARTOON FRUTAL X300GR,"699,0","699,0","699,0",1,VITAL,"0,0","0,0"
178644,Panettone BAUDUCCO sin frutas x500gr,,,,,,,,,,,,,,,,"1449,0",,"1449,0",PANETTONE BAUDU ML O SIN FRUTAS X500GR,"1449,0","1449,0","1449,0",1,VITAL,"0,0","0,0"
178645,ESCURREPLATOS suka bamboo,,,,,,,,,,,,,,,,"3869,0",,"3869,0",ESCURREPLATOS SUKA BAMBOO,"3869,0","3869,0","3869,0",1,VITAL,"0,0","0,0"
178646,ESCURREPLATOS suka cromado,,,,,,,,,,,,,,,,"3049,0",,"3049,0",ESCURREPLATOS SUKA CROMADO,"3049,0","3049,0","3049,0",1,VITAL,"0,0","0,0"
178647,BANQUETA master,,,,,,,,,,,,,,,,"1909,0",,"1909,0",BANQUETA MASTER,"1909,0","1909,0","1909,0",1,VITAL,"0,0","0,0"
178649,REPOSERA piletera,,,,,,,,,,,,,,,,"16239,0",,"16239,0",REPOSERA PILETERA,"16239,0","16239,0","16239,0",1,VITAL,"0,0","0,0"
178650,SILLON savoy blanco,,,,,,,,,,,,,,,,"4069,0",,"4069,0",SILLON SAVOY BLANCO,"4069,0","4069,0","4069,0",1,VITAL,"0,0","0,0"
178651,MESA redonda x90cm,,,,,,,,,,,,,,,,"4995,0",,"4995,0",MESA REDONDA X90CM,"4995,0","4995,0","4995,0",1,VITAL,"0,0","0,0"
178652,MESA rectangular,,,,,,,,,,,,,,,,"10829,0",,"10829,0",MESA RECTANGULAR,"10829,0","10829,0","10829,0",1,VITAL,"0,0","0,0"
178655,Nachos TOSTITOS x140gr*,,,,,,,,,,,,,,,,"1974,0",,"1974,0",NACHOS TOSTITOS X140GR*,"1974,0","1974,0","1974,0",1,VITAL,"0,0","0,0"
178656,Nachos TOSTITOS x220gr*,,,,,,,,,,,,,,,,"1995,0",,"1995,0",NACHOS TOSTITOS X220GR*,"1995,0","1995,0","1995,0",1,VITAL,"0,0","0,0"
178657,Aperitivo SMIRNOFF ruby orang/lime x700c,"11699,0","11699,0",,"11700,0",,"8654,95",,,,,,"9944,0",,,"11450,0","8685,0","7865,0","10212,11875",APERITIVO SMIRNOFF RUBY ORANG/LIME X700C,"7865,0","11700,0","10008,991666666667",6,YAGUAR,"21,420655926879082","2143,991666666667"
178658,Aperitivo SMIRNOFF tange/lemongr.x700cc,,"11129,0",,"11700,0",,,,,,,,,,,,"7549,0","5676,0","9013,5",APERITIVO SMIRNOFF TANGE/LEMONGR.X700 ML,"5676,0","11700,0","8308,333333333334",3,YAGUAR,"31,683049147442333","2632,333333333334"
178659,Aperitivo SMIRNOFF ice lata x473cc,"3545,0","3549,0",,"3547,0","3545,0","2514,92",,"3750,0",,,,"2499,0","2499,9","2373,37",,"2499,0",,"3032,219",APERITIVO SMIRNOFF ICE LATA X473 ML,"2373,37","3547,0","2829,8650000000002",6,NINI,"16,13133488699992","456,49500000000035"
178662,CANASTO suka laundry c/tapa os,,,,,,,,,,,,,,,,"6559,0",,"6559,0",CANASTO SUKA LAUNDRY C/TAPA OS,"6559,0","6559,0","6559,0",1,VITAL,"0,0","0,0"
178663,CANASTO suka laundry c/tapa cl,,,,,,,,,,,,,,,,"6559,0",,"6559,0",CANASTO SUKA LAUNDRY C/TAPA CL,"6559,0","6559,0","6559,0",1,VITAL,"0,0","0,0"
178664,Milanesa de carne S&P rebozada x800g,,,,,,,,,,,,,,,,"11499,0",,"11499,0",MILANESA DE CARNE S&P REBOZADA X800G,"11499,0","11499,0","11499,0",1,VITAL,"0,0","0,0"
178665,Milanesa de pollo S&P rebozada x800g,,,,,,,,,,,,,,,,"10299,0",,"10299,0",MILANESA DE POLLO S&P REBOZADA X800G,"10299,0","10299,0","10299,0",1,VITAL,"0,0","0,0"
178666,Milanesa de cerdo S&P rebozada x800g,,,,,,,,,,,,,,,,"10299,0",,"10299,0",MILANESA DE CERDO S&P REBOZADA X800G,"10299,0","10299,0","10299,0",1,VITAL,"0,0","0,0"
178667,Esponja GO! protege uñas,,,,"1033,99",,,,,,,,,,"542,79",,"545,0",,"707,2599999999999",ESPONJA GO! PROTEGE UÑAS,"542,79","1033,99","707,2599999999999",3,NINI,"23,25453157254757","164,4699999999999"
178669,Esponja GO! max multiuso,,,,"896,99",,,,,,,,,,"500,69",,"499,0",,"632,2266666666667",ESPONJA GO! MAX MULTIUSO,"499,0","896,99","632,2266666666667",3,VITAL,"21,072611088849992","133,2266666666667"
178670,Esponja GO! anatomica limpieza profunda,,,,"1874,99",,,,,,,,,,,,"1025,0",,"1449,995",ESPONJA GO! ANATOMICA LIMPIEZA PROFUNDA,"1025,0","1874,99","1449,995",2,VITAL,"29,310101069314026","424,9949999999999"
178671,Esponja GO! ultra ideal cocina,,,,"1248,99",,,,,,,,,,,,"679,0",,"963,995",ESPONJA GO! ULTRA IDEAL COCINA,"679,0","1248,99","963,995",2,VITAL,"29,563950020487656","284,995"
178672,Esponja GO! acero inoxidable x30gr,,,,"2405,99",,,,,,,,,,,,"1925,0",,"2165,495",ESPONJA GO! ACERO INOXIDABLE X30GR,"1925,0","2405,99","2165,495",2,VITAL,"11,10577489211473","240,4949999999999"
178673,Insecti RAID essentials cuc/horm x360cc,,,,"9899,99",,,,,,,,,,,,"8379,0",,"9139,494999999999",INSECTI RAID ESSENTIALS CUC/HORM X360 ML,"8379,0","9899,99","9139,494999999999",2,VITAL,"8,320973970662484","760,494999999999"
178674,Insecti RAID essent casa y jard x360cc,"9899,0",,,"9899,99",,,,,,,,"8414,0",,,,"8929,0",,"9285,4975",INSECTI RAID ESSENT CASA Y JARD X360 ML,"8929,0","9899,99","9575,996666666666",3,VITAL,"6,756442062253567","646,996666666666"
178675,Lustramuebles BLEM orig crema x200ml,,,,,,,,,,,,,,,,"2150,0","3910,0","3030,0",LUSTRAMUEBLES BLEM ORIG CREMA X200ML,"2150,0","3910,0","3030,0",2,VITAL,"29,042904290429046","880,0"
178676,Lustramuebles BLEM lavanda crema x200ml,,,,,,,,,,,,,,,,"469,0",,"469,0",LUSTRAMUEBLES BLEM LAVANDA CREMA X200ML,"469,0","469,0","469,0",1,VITAL,"0,0","0,0"
178677,Limpiador BLEM multisup citrus x360ml,"4539,0","4549,0",,"4536,99",,"3878,05",,"4800,0",,,,,,,"4550,0","3875,0","4135,0","4357,88",LIMPIADOR BLEM MULTISUP CITRUS X360ML,"3875,0","4550,0","4252,34",6,VITAL,"8,873702479105624","377,34000000000015"
178678,Limpiador BLEM multisup floral x360ml,"4539,0","4549,0",,"4536,99",,"3878,05",,"4800,0",,,,,,,"4550,0","3875,0","4135,0","4357,88",LIMPIADOR BLEM MULTISUP FLORAL X360ML,"3875,0","4550,0","4252,34",6,VITAL,"8,873702479105624","377,34000000000015"
178680,MESA RATONA duo spider,,,,,,,,,,,,,,,,"20329,0",,"20329,0",MESA RATONA DUO SPIDER,"20329,0","20329,0","20329,0",1,VITAL,"0,0","0,0"
178681,MESA RATONA ana wengue,,,,,,,,,,,,,,,,"22499,0",,"22499,0",MESA RATONA ANA WENGUE,"22499,0","22499,0","22499,0",1,VITAL,"0,0","0,0"
178682,PERCHERO madera blanco,,,,,,,,,,,,,,,,"13979,0",,"13979,0",PERCHERO MADERA BLANCO,"13979,0","13979,0","13979,0",1,VITAL,"0,0","0,0"
178684,PERCHERO madera negro,,,,,,,,,,,,,,,,"13979,0",,"13979,0",PERCHERO MADERA NEGRO,"13979,0","13979,0","13979,0",1,VITAL,"0,0","0,0"
178685,BANQUETA tulip regualable blanca x2u,,,,,,,,,,,,,,,,"33289,0",,"33289,0",BANQUETA TULIP REGUALABLE BLANCA X2U,"33289,0","33289,0","33289,0",1,VITAL,"0,0","0,0"
178687,SILLA eames blanca x4u,,,,,,,,,,,,,,,,"23769,0",,"23769,0",SILLA EAMES BLANCA X4U,"23769,0","23769,0","23769,0",1,VITAL,"0,0","0,0"
178688,SILLA tulip blanca x4u,,,,,,,,,,,,,,,,"16564,0",,"16564,0",SILLA TULIP BLANCA X4U,"16564,0","16564,0","16564,0",1,VITAL,"0,0","0,0"
178690,SILLA norway recta x4u,,,,,,,,,,,,,,,,"37889,0",,"37889,0",SILLA NORWAY RECTA X4U,"37889,0","37889,0","37889,0",1,VITAL,"0,0","0,0"
178691,SILLON eames blanco x4u,,,,,,,,,,,,,,,,"37889,0",,"37889,0",SILLON EAMES BLANCO X4U,"37889,0","37889,0","37889,0",1,VITAL,"0,0","0,0"
178692,Cereal arroz EL FEDERAL azucarad.x150gr,,,,,,,,,,,,,,,,"849,0",,"849,0",CEREAL ARROZ EL FEDERAL AZUCARAD.X150GR,"849,0","849,0","849,0",1,VITAL,"0,0","0,0"
178693,Cereal arroz EL FEDERAL chocolatex150gr,,,,,,,,,,,,,,,,"935,0",,"935,0",CEREAL ARROZ EL FEDERAL CHOCOLATEX150GR,"935,0","935,0","935,0",1,VITAL,"0,0","0,0"
178694,Cereal arroz EL FEDERAL tuti fru.x150gr,,,,,,,,,,,,,,,,"849,0",,"849,0",CEREAL ARROZ EL FEDERAL TUTI FRU.X150GR,"849,0","849,0","849,0",1,VITAL,"0,0","0,0"
178696,MESA eames redonda 100diam tapa blanda,,,,,,,,,,,,,,,,"21649,0",,"21649,0",MESA EAMES REDONDA 100DIAM TAPA BLANDA,"21649,0","21649,0","21649,0",1,VITAL,"0,0","0,0"
178697,MESA eames redonda 120d.t.vidri s.marmol,,,,,,,,,,,,,,,,"46769,0",,"46769,0",MESA EAMES REDONDA 120D.T.VIDRI S.MARMOL,"46769,0","46769,0","46769,0",1,VITAL,"0,0","0,0"
178698,MESA eames redonda 080 diam.tapa vidrio,,,,,,,,,,,,,,,,"24459,0",,"24459,0",MESA EAMES REDONDA 080 DIAM.TAPA VIDRIO,"24459,0","24459,0","24459,0",1,VITAL,"0,0","0,0"
178699,Maq afeitar desc PRESTOBARBA3 x2u,,,,,,,,,,,,,,,,"1160,0",,"1160,0",MAQ AFEITAR DESC PRESTOBARBA3 X2U,"1160,0","1160,0","1160,0",1,VITAL,"0,0","0,0"
178700,Desinf amb LYSOFORM original aero x55ml,,"3269,0",,"3270,99","3250,0",,,,,,,,,,,"2679,0",,"3117,2475",DESINF AMB LYSOFORM ORIGINAL AERO X55ML,"2679,0","3270,99","2974,995",2,VITAL,"9,949428486434428","295,9949999999999"
178701,ADORNO box globos 6cm x10u.,,,,,,,,,,,,,,,,"3609,0",,"3609,0",ADORNO BOX GLOBOS 6CM X10U.,"3609,0","3609,0","3609,0",1,VITAL,"0,0","0,0"
178702,ADORNO box globos 5cm x 6u.,,,,,,,,,,,,,,,,"2059,0",,"2059,0",ADORNO BOX GLOBOS 5CM X 6U.,"2059,0","2059,0","2059,0",1,VITAL,"0,0","0,0"
178703,ADORNO box globos 7cm x 12u.,,,,,,,,,,,,,,,,"3249,0",,"3249,0",ADORNO BOX GLOBOS 7CM X 12U.,"3249,0","3249,0","3249,0",1,VITAL,"0,0","0,0"
178704,FAROL acero negro 18x18x45cm,,,,,,,,,,,,,,,,"14079,0",,"14079,0",FAROL ACERO NEGRO 18X18X45CM,"14079,0","14079,0","14079,0",1,VITAL,"0,0","0,0"
178705,Alfajor CHOCOARROZ limon x22g,"1499,0",,,"1500,0",,"888,86",,"1600,0",,,,"1274,0",,"799,0","1500,0","885,0","1099,0","1247,3364705882354",ALFAJOR CHOCOARROZ LIMON X22G,"799,0","1500,0","1167,2657142857145",7,NINI,"31,549432985022396","368,26571428571447"
178706,FAROL acero negro 18x18x50cm,,,,,,,,,,,,,,,,"16239,0",,"16239,0",FAROL ACERO NEGRO 18X18X50CM,"16239,0","16239,0","16239,0",1,VITAL,"0,0","0,0"
178707,FAROL acero negro 23x23x61cm,,,,,,,,,,,,,,,,"19479,0",,"19479,0",FAROL ACERO NEGRO 23X23X61CM,"19479,0","19479,0","19479,0",1,VITAL,"0,0","0,0"
178708,FAROL acero inox 15X16X51 cm,,,,,,,,,,,,,,,,"18399,0",,"18399,0",FAROL ACERO INOX 15X16X51 CM,"18399,0","18399,0","18399,0",1,VITAL,"0,0","0,0"
178709,FAROL acero inox 14X14X32 cm,,,,,,,,,,,,,,,,"19639,0",,"19639,0",FAROL ACERO INOX 14X14X32 CM,"19639,0","19639,0","19639,0",1,VITAL,"0,0","0,0"
178710,Alfajor CHOCOARROZ marroc x22g,"1499,0","1499,0",,"1500,0",,"766,96",,"1600,0",,,,"1274,0",,"921,005",,"879,0","1099,0","1212,575789473684",ALFAJOR CHOCOARROZ MARROC X22G,"766,96","1500,0","1110,8275",6,DIARCO,"30,955976513004945","343,86750000000006"
178711,Espumante LOPEZ extra brut x750ml,,,,"9850,0",,,,,,,,,,"6232,34",,"7109,0",,"7730,446666666667",ESPUMANTE LOPEZ EXTRA BRUT X750ML,"6232,34","9850,0","7730,446666666667",3,NINI,"19,379302791473023","1498,1066666666666"
178712,Espumante LOPEZ dulce x750ml,"14159,0",,,"14157,0",,,,,,,,,,,,"7109,0",,"11808,333333333334",ESPUMANTE LOPEZ DULCE X750ML,"7109,0","14159,0","11808,333333333334",3,VITAL,"39,79675370501059","4699,333333333334"
178713,Queso sardo SANTA ELENE media horma xkg,,,,,,,,,,,,,,,,"6120,0",,"6120,0",QUESO SARDO SANTA ELENE MEDIA HORMA XKG,"6120,0","6120,0","6120,0",1,VITAL,"0,0","0,0"
178714,TABLA plastica chica blanca 27x20cm,,,,,,,,,,,,,,,,"3579,0",,"3579,0",TABLA PLASTICA CHICA BLANCA 27X20CM,"3579,0","3579,0","3579,0",1,VITAL,"0,0","0,0"
178715,TABLA plastica chica verde 27x20cm,,,,,,,,,,,,,,,,"3579,0",,"3579,0",TABLA PLASTICA CHICA VERDE 27X20CM,"3579,0","3579,0","3579,0",1,VITAL,"0,0","0,0"
178716,TABLA plastica grande blanca 40x26cm,,,,,,,,,,,,,,"10999,37",,"6999,0",,"8999,185000000001",TABLA PLASTICA GRANDE BLANCA 40X26CM,"6999,0","10999,37","8999,185000000001",2,VITAL,"22,22629049186122","2000,1850000000013"
178717,TABLA plastica grande verde 40x26cm,,,,,,,,,,,,,,"10999,37",,"6999,0",,"8999,185000000001",TABLA PLASTICA GRANDE VERDE 40X26CM,"6999,0","10999,37","8999,185000000001",2,VITAL,"22,22629049186122","2000,1850000000013"
178718,Durazno BONMAR en trozos x820gr,,,,,,,,,,,,,,,,"1899,0",,"1899,0",DURAZNO BONMAR EN TROZOS X820GR,"1899,0","1899,0","1899,0",1,VITAL,"0,0","0,0"
178720,TABLA de madera 24x34cm,,,,,,,,,,,,,,,,"1519,0",,"1519,0",TABLA DE MADERA 24X34CM,"1519,0","1519,0","1519,0",1,VITAL,"0,0","0,0"
178721,AFILADOR de cuchilla,,,,,,,,,,,,,,,,"2559,0",,"2559,0",AFILADOR DE CUCHILLA,"2559,0","2559,0","2559,0",1,VITAL,"0,0","0,0"
178722,CUCHILLO acero inoxidable negro x3u,,,,,,,,,,,,,,,,"1399,0",,"1399,0",CUCHILLO ACERO INOXIDABLE NEGRO X3U,"1399,0","1399,0","1399,0",1,VITAL,"0,0","0,0"
178724,CUCHILLO acero inoxidable rojo x3u,,,,,,,,,,,,,,,,"1399,0",,"1399,0",CUCHILLO ACERO INOXIDABLE ROJO X3U,"1399,0","1399,0","1399,0",1,VITAL,"0,0","0,0"
178725,CUCHILLO acero inoxidable tifanny x3u,,,,,,,,,,,,,,,,"1399,0",,"1399,0",CUCHILLO ACERO INOXIDABLE TIFANNY X3U,"1399,0","1399,0","1399,0",1,VITAL,"0,0","0,0"
178726,CUCHILLO acero inoxi mango madera x3u,,,,,,"5449,05",,,,,,,,,,"3149,0",,"4299,025",CUCHILLO ACERO INOXI MANGO MADERA X3U,"3149,0","5449,05","4299,025",2,VITAL,"26,750833037723666","1150,0249999999996"
178728,CUCHILLA cocina acero inox man.polip. 7',,,,,,,,,,,,,,,,"1809,0",,"1809,0",CUCHILLA COCINA ACERO INOX MAN.POLIP. 7',"1809,0","1809,0","1809,0",1,VITAL,"0,0","0,0"
178729,CUCHILLA universal acero inoxidable 8',,,,,,,,,,,,,,,,"2409,0",,"2409,0",CUCHILLA UNIVERSAL ACERO INOXIDABLE 8',"2409,0","2409,0","2409,0",1,VITAL,"0,0","0,0"
178730,CUCHILLA para pan acero inoxidable 7',,,,,,,,,,,,,,,,"2159,0",,"2159,0",CUCHILLA PARA PAN ACERO INOXIDABLE 7',"2159,0","2159,0","2159,0",1,VITAL,"0,0","0,0"
178731,SET CUCHILLAS p.pan/ten/jum/7x4piezas,,,,,,,,,,,,,,,,"7419,0",,"7419,0",SET CUCHILLAS P.PAN/TEN/JUM/7X4PIEZAS,"7419,0","7419,0","7419,0",1,VITAL,"0,0","0,0"
178732,Medall. merluza PAMPA FOOD conge. x1kg,,,,,,,,,,,,,,,,"1275,0",,"1275,0",MEDALL. MERLUZA PAMPA FOOD CONGE. X1KG,"1275,0","1275,0","1275,0",1,VITAL,"0,0","0,0"
178733,SET CUBIERTOS de mesa negro x16piezas,,,,,,,,,,,,,,,,"13649,0",,"13649,0",SET CUBIERTOS DE MESA NEGRO X16PIEZAS,"13649,0","13649,0","13649,0",1,VITAL,"0,0","0,0"
178734,SET CUBIERTOS de mesa rojo x16piezas,,,,,,,,,,,,,,,,"13649,0",,"13649,0",SET CUBIERTOS DE MESA ROJO X16PIEZAS,"13649,0","13649,0","13649,0",1,VITAL,"0,0","0,0"
178735,Medall. merluza PAMPA FOOD jam/quesox1kg,,,,,,,,,,,,,,,,"1095,0",,"1095,0",MEDALL. MERLUZA PAMPA FOOD JAM/QUESOX1KG,"1095,0","1095,0","1095,0",1,VITAL,"0,0","0,0"
178736,SET CUBIERTOS de mesa tiffany x16piezas,,,,,,,,,,,,,,,,"13649,0",,"13649,0",SET CUBIERTOS DE MESA TIFFANY X16PIEZAS,"13649,0","13649,0","13649,0",1,VITAL,"0,0","0,0"
178737,Medall. merluza PAMPA FOOD esp/quesox1kg,,,,,,,,,,,,,,,,"1095,0",,"1095,0",MEDALL. MERLUZA PAMPA FOOD ESP/QUESOX1KG,"1095,0","1095,0","1095,0",1,VITAL,"0,0","0,0"
178738,Formitas merluza PAMPA FOOD conge. x1kg,,,,,,,,,,,,,,,,"1140,0",,"1140,0",FORMITAS MERLUZA PAMPA FOOD CONGE. X1KG,"1140,0","1140,0","1140,0",1,VITAL,"0,0","0,0"
178739,SET CUBIERTOS mesa negro pote plas x25p,,,,,,,,,,,,,,,,"19999,0",,"19999,0",SET CUBIERTOS MESA NEGRO POTE PLAS X25P,"19999,0","19999,0","19999,0",1,VITAL,"0,0","0,0"
178740,Nuggets merluza PAMPA FOOD conge. x1kg,,,,,,,,,,,,,,,,"1095,0",,"1095,0",NUGGETS MERLUZA PAMPA FOOD CONGE. X1KG,"1095,0","1095,0","1095,0",1,VITAL,"0,0","0,0"
178741,SET CUBIERTOS mesa rojo pote plas x25p,,,,,,,,,,,,,,,,"15749,0",,"15749,0",SET CUBIERTOS MESA ROJO POTE PLAS X25P,"15749,0","15749,0","15749,0",1,VITAL,"0,0","0,0"
178742,SET CUBIERTOS tiffany pote plastico x25p,,,,,,,,,,,,,,,,"8909,0",,"8909,0",SET CUBIERTOS TIFFANY POTE PLASTICO X25P,"8909,0","8909,0","8909,0",1,VITAL,"0,0","0,0"
178743,Bastoncitos merluza PAMPA FOOD x1kg,,,,,,,,,,,,,,,,"1095,0",,"1095,0",BASTONCITOS MERLUZA PAMPA FOOD X1KG,"1095,0","1095,0","1095,0",1,VITAL,"0,0","0,0"
178744,Filet de merluza PAMPA FOOD reb.congx1kg,,,,,,,,,,,,,,,,"2600,0",,"2600,0",FILET DE MERLUZA PAMPA FOOD REB.CONGX1KG,"2600,0","2600,0","2600,0",1,VITAL,"0,0","0,0"
178745,SET CUBIERTOS c/org p/cubiert negro x26p,,,,,,,,,,,,,,,,"18899,0",,"18899,0",SET CUBIERTOS C/ORG P/CUBIERT NEGRO X26P,"18899,0","18899,0","18899,0",1,VITAL,"0,0","0,0"
