Material,Descripcion_Norm,Rubro,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,MAXI CARREFOUR,MAXICONSUMO,"Mar del Plata, EL GAUCHITO",NINI,PLAZA VEA,VITAL,YAGUAR,Unidad_Metrica,Marca_Sugerida,Nombre_Unificado,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Tipo_Ganador,Ahorro_Pct,Ahorro_Abs,Es_Bomba
153099,SUAVIZANTE BONUX CLASICO DOY PACK X900CC,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"1599,0",,900ML,SUAVIZANTE,SUAVIZANTE BONUX CLASICO DOY PACK X900CC,"1599,0","1599,0","1599,0",1,VITAL,LISTA,"0,0","0,0",False
153101,HAMBURGUESA PATY FINITAS 2UX55G,HAMBURGUESAS Y MEDAL,"2939,0","2949,0",,"2943,0",,"2394,95",,"3100,0",,"2424,99",,,,,,"2499,0","2663,0",2U,HAMBURGUESA,HAMBURGUESA PATY FINITAS 2UX55G,"2394,95","3100,0","2739,1175",8,DIARCO,LISTA,"12,564904572366832","344,1675",False
153102,ARROZ LARGO FINO S&P 00000 X 1KG,ARROCES,"1390,0",,,,,"1010,71",,,,,"1350,0",,,,,"899,0",,1000GR,ARROZ,ARROZ LARGO FINO S&P 00000 X 1KG,"899,0","1390,0","1162,4275",4,VITAL,LISTA,"22,66184342679436","263,4275",False
153103,ARROZ LARGO FINO S&P 00000 X 500G,ARROCES,,,,,,"459,01",,,,,,,,,,"529,0",,500GR,ARROZ,ARROZ LARGO FINO S&P 00000 X 500G,"459,01","529,0","494,005",2,DIARCO,OFERTA,"7,0839363974048855","34,995000000000005",False
153110,VINO TERMIDOR BLANCO TETRABRIK X1LT,VINOS,"2129,0","2169,0",,"2127,0","2170,0","1778,94",,"2300,0",,"1590,01",,"1599,9",,,"2200,0","1599,0","1815,0",1000ML,VINO,VINO TERMIDOR BLANCO TETRABRIK X1LT,"1590,01","2300,0","1952,5318181818182",11,MAKRO,LISTA,"18,566755983489966","362,52181818181816",False
153111,VINO TERMIDOR TINTO TETRABRIK X1LT,VINOS,"2129,0","2169,0",,"2127,0","2170,0","1778,94",,"2300,0",,"1590,01","1627,0","1599,9",,"1449,0","2200,0","1599,0",,1000ML,VINO,VINO TERMIDOR TINTO TETRABRIK X1LT,"1449,0","2300,0","1894,9041666666665",12,NINI,OFERTA,"23,53175292505997","445,90416666666647",False
153114,VINAGRE DE VINO S&P X500CC,VINAGRES,"1690,0",,,,"1650,0",,,,,,,,,,,"1099,0",,500ML,VINAGRE,VINAGRE DE VINO S&P X500CC,"1099,0","1690,0","1479,6666666666667",3,VITAL,LISTA,"25,726514980851544","380,66666666666674",True
153115,VINAGRE DE ALCOHOL S&P X500CC,VINAGRES,"1090,0",,,,,"785,11",,,,,"1090,0","899,89",,,,"799,0",,500ML,VINAGRE,VINAGRE DE ALCOHOL S&P X500CC,"785,11","1090,0","932,8",5,DIARCO,LISTA,"15,832975986277868","147,68999999999994",False
153116,VINAGRE DE MANZANA S&P X500CC,VINAGRES,"1890,0",,,,"1900,0","1428,83",,,,,,,,,,"1299,0",,500ML,VINAGRE,VINAGRE DE MANZANA S&P X500CC,"1299,0","1900,0","1629,4575",4,VITAL,LISTA,"20,28021596144729","330,4575",False
153117,VINAGRE DE VINO S&P X1LT,VINAGRES,"2090,0",,,"2365,0",,,,,,,,,,,,"1599,0",,1000ML,VINAGRE,VINAGRE DE VINO S&P X1LT,"1599,0","2365,0","2018,0",3,VITAL,LISTA,"20,763131813676907","419,0",False
153118,VINAGRE DE ALCOHOL S&P X1LT,VINAGRES,"1590,0",,,"1448,0","1450,0",,,,,,"1590,0","1149,9",,,,"1079,0","829,0",1000ML,VINAGRE,VINAGRE DE ALCOHOL S&P X1LT,"829,0","1590,0","1305,1285714285714",7,YAGUAR,OFERTA,"36,48135378014207","476,1285714285714",True
153119,VINAGRE DE MANZANA S&P X1LT,VINAGRES,"3090,0",,,,,"2306,32",,,,,"3090,0",,,,,"1999,0",,1000ML,VINAGRE,VINAGRE DE MANZANA S&P X1LT,"1999,0","3090,0","2621,33",4,VITAL,LISTA,"23,74100170524123","622,3299999999999",False
153121,MEDALLON DE CARNE BONMAR 4UX69G,medallon carne,,,,,,,,,,,,,,,,"3249,0",,4U,MEDALLON,MEDALLON DE CARNE BONMAR 4UX69G,"3249,0","3249,0","3249,0",1,VITAL,LISTA,"0,0","0,0",False
153122,LECHE POLVO ENTERA S&P FORTIFICADA X800G,LECHE EN POLVO,,,,,,,,,,,,,,,,"7599,0",,800GR,LECHE,LECHE POLVO ENTERA S&P FORTIFICADA X800G,"7599,0","7599,0","7599,0",1,VITAL,LISTA,"0,0","0,0",False
153129,ENJ BUCAL LISTERINE COOL MINT INT X500ML,ENJUAGUES BUCALES,"7800,0","7429,0",,"7800,0","7420,0","6719,19",,"8000,0",,,"6630,0",,,"6472,88","7600,0","6499,0","7099,0",500ML,ENJ,ENJ BUCAL LISTERINE COOL MINT INT X500ML,"6472,88","8000,0","7224,46090909091",11,NINI,LISTA,"10,403280169253277","751,5809090909097",False
153135,VODKA SKYY X700/750CC,BEBIDAS BLANCAS,"10599,0","10200,0",,"10599,0","10600,0","7289,04",,"10599,0",,,"9009,0","7699,9",,,"10700,0","8389,0","8737,0",750ML,VODKA,VODKA SKYY X700/750CC,"7289,04","10700,0","9492,812727272727",11,DIARCO,OFERTA,"23,21517120991249","2203,772727272727",False
153160,LECHE S&P ENTERA TB X1LT,LECHES,"1790,0",,,"1389,0","1780,0",,,,,,"1790,0",,,,,"1399,0",,1000ML,LECHE,LECHE S&P ENTERA TB X1LT,"1389,0","1790,0","1629,6",5,COTO,LISTA,"14,764359351988213","240,5999999999999",False
153161,LECHE S&P DESCREMADA TB X1LT,LECHES,"1790,0",,,"1389,0","1780,0",,,,,,"1790,0",,,,,"1399,0",,1000ML,LECHE,LECHE S&P DESCREMADA TB X1LT,"1389,0","1790,0","1629,6",5,COTO,LISTA,"14,764359351988213","240,5999999999999",False
153173,ACEITUNA VERDE S&P DOY PACK X180GR,ACEITUNAS,"2590,0",,,,,,,,,,,,,,,"1549,0",,180GR,ACEITUNA,ACEITUNA VERDE S&P DOY PACK X180GR,"1549,0","2590,0","2069,5",2,VITAL,LISTA,"25,151002657646774","520,5",False
153174,ACEITUNA VERDE S&P DESC. DOY PACK X150GR,ACEITUNAS DESCAROZAD,,,,,,,,,,,,,,,,"1599,0",,150GR,ACEITUNA,ACEITUNA VERDE S&P DESC. DOY PACK X150GR,"1599,0","1599,0","1599,0",1,VITAL,LISTA,"0,0","0,0",False
153175,QUESO CREMOSO S&P XKG,QUESOS BLANDOS,"9900,0",,,,,,,,,,,"6799,9",,,,"6399,0",,S/U,QUESO,QUESO CREMOSO S&P XKG,"6399,0","9900,0","7699,633333333334",3,VITAL,LISTA,"16,892146379264823","1300,6333333333341",False
153177,QUESO BARRA TYBO S&P XKG,QUESOS SEMI-DUROS,,,,,,,,,,,,"9999,9",,,,"9029,0",,S/U,QUESO,QUESO BARRA TYBO S&P XKG,"9029,0","9999,9","9514,45",2,VITAL,LISTA,"5,102239225598964","485,4500000000007",False
153179,QUESO SARDO S&P XKG,QUESO SARDO,,,,,,,,,,,,,,,,"13990,0",,S/U,QUESO,QUESO SARDO S&P XKG,"13990,0","13990,0","13990,0",1,VITAL,LISTA,"0,0","0,0",False
153204,MERMELADA S&P CIRUELA FRASCO X454GR,MERMELADAS,"2690,0",,,,,,,,,,"2690,0",,,,,"1569,0",,454GR,MERMELADA,MERMELADA S&P CIRUELA FRASCO X454GR,"1569,0","2690,0","2316,3333333333335",3,VITAL,LISTA,"32,26363505540366","747,3333333333335",True
153205,MERMELADA S&P DURAZNO FRASCO X454GR,MERMELADA TRADICIONA,,,,,,,,,,,,,,,,"1599,0",,454GR,MERMELADA,MERMELADA S&P DURAZNO FRASCO X454GR,"1599,0","1599,0","1599,0",1,VITAL,LISTA,"0,0","0,0",False
153208,DULCE DE BATATA S&P CAJON X5KG,S/D,,,,,,,,,,,,,,,,"10999,0",,5000GR,DULCE,DULCE DE BATATA S&P CAJON X5KG,"10999,0","10999,0","10999,0",1,VITAL,LISTA,"0,0","0,0",False
153209,DULCE DE MEMBRILLO S&P CAJON X5KG,S/D,,,,,,,,,,,,,,,,"12399,0",,5000GR,DULCE,DULCE DE MEMBRILLO S&P CAJON X5KG,"12399,0","12399,0","12399,0",1,VITAL,LISTA,"0,0","0,0",False
153210,EMPANADAS EL NOBLE JAMON Y QUESO X4U,COMIDAS CONGELADAS,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,4U,EMPANADAS,EMPANADAS EL NOBLE JAMON Y QUESO,"6859,0","9300,0","8247,833333333334",6,CARREFOUR,LISTA,"16,838765736456047","1388,833333333334",False
153211,EMPANADAS EL NOBLE CARNE X4U,COMIDAS CONGELADAS,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,4U,EMPANADAS,EMPANADAS EL NOBLE CARNE,"6859,0","9300,0","8247,833333333334",6,CARREFOUR,LISTA,"16,838765736456047","1388,833333333334",False
153212,EMPANADAS EL NOBLE POLLO X4U,COMIDAS CONGELADAS,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,4U,EMPANADAS,EMPANADAS EL NOBLE POLLO,"6859,0","9300,0","8247,833333333334",6,CARREFOUR,LISTA,"16,838765736456047","1388,833333333334",False
153213,EMPANADAS EL NOBLE HUMITA X4U,COMIDAS CONGELADAS,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,4U,EMPANADAS,EMPANADAS EL NOBLE HUMITA,"6859,0","9300,0","8247,833333333334",6,CARREFOUR,LISTA,"16,838765736456047","1388,833333333334",False
153214,EMPANADAS EL NOBLE ESPINACA Y QUESO X4U,COMIDAS CONGELADAS,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,4U,EMPANADAS,EMPANADAS EL NOBLE ESPINACA Y QUESO,"6859,0","9300,0","8247,833333333334",6,CARREFOUR,LISTA,"16,838765736456047","1388,833333333334",False
153218,TARTA EL NOBLE ZAPALLITO X240GR,COMIDAS CONGELADAS,"6899,0",,,"7299,0","6900,0",,,,,,,,,,,"5999,0",,240GR,TARTA,TARTA EL NOBLE ZAPALLITO X240GR,"5999,0","7299,0","6774,25",4,VITAL,LISTA,"11,444071299405838","775,25",False
153235,BIZCOCHUELO S&P CHOCOLATE X450GR,BIZCOCHUELO HORNO,,,,,,,,,,,,,,,,"1815,0",,450GR,BIZCOCHUELO,BIZCOCHUELO S&P CHOCOLATE X450GR,"1815,0","1815,0","1815,0",1,VITAL,LISTA,"0,0","0,0",False
153236,BIZCOCHUELO S&P VAINILLA X450GR,BIZCOCHUELO HORNO,,,,,,,,,,,,,,,,"1649,0",,450GR,BIZCOCHUELO,BIZCOCHUELO S&P VAINILLA X450GR,"1649,0","1649,0","1649,0",1,VITAL,LISTA,"0,0","0,0",False
153239,COPOS DE MAIZ S&P AZUCARADOS X240GR,CEREALES,,,,,,,,,,,"1890,0",,,,,"1299,0",,240GR,COPOS,COPOS DE MAIZ S&P AZUCARADOS X240GR,"1299,0","1890,0","1594,5",2,VITAL,LISTA,"18,532455315145814","295,5",False
153241,FIDEOS S&P SPAGHETTI X500GR,PASTAS SECAS,"1290,0","1429,0",,,,"599,01",,,,,"1290,0","759,9",,,,"729,0",,500GR,FIDEOS,FIDEOS S&P SPAGHETTI X500GR,"599,01","1429,0","1016,1516666666666",6,DIARCO,OFERTA,"41,05112261785068","417,14166666666665",True
153242,FIDEOS S&P MOSTACHOL RAYADO X500G,PASTAS SECAS,"1290,0","1429,0",,,,"599,01",,,,,"1290,0","759,9",,,,"729,0",,500GR,FIDEOS,FIDEOS S&P MOSTACHOL RAYADO X500G,"599,01","1429,0","1016,1516666666666",6,DIARCO,OFERTA,"41,05112261785068","417,14166666666665",True
153243,FIDEOS S&P TIRABUZON X500GR,PASTAS SECAS,"1290,0","1429,0",,,,"599,01",,,,,"1290,0","759,9",,,,"729,0",,500GR,FIDEOS,FIDEOS S&P TIRABUZON X500GR,"599,01","1429,0","1016,1516666666666",6,DIARCO,OFERTA,"41,05112261785068","417,14166666666665",True
153248,PAPAS FRITAS KRACHITOS CHEDDAR X350G,PAPAS FRITAS,,,,,,"5134,15",,,,,"4475,0","4699,89",,,,"5199,0",,350GR,PAPAS,PAPAS FRITAS KRACHITOS CHEDDAR X350G,"4475,0","5199,0","4877,01",4,MAXI CARREFOUR,LISTA,"8,242960338404067","402,0100000000002",False
153273,DEO CORP KEVIN ABSOLUTE X150ML,DESODORANTES CORPORA,"4600,0",,,,,"4112,0",,"4600,0",,"3880,0","3613,0","3699,9",,"3852,99","4400,0","3999,0","3349,0",150ML,DEO,DEO CORP KEVIN ABSOLUTE X150ML,"3349,0","4600,0","4010,589",10,YAGUAR,LISTA,"16,496055816240457","661,5889999999999",False
153274,DEO CORP KEVIN ABSOLUTE X250ML,DESODORANTES CORPORA,,"5599,0",,,,,,,,,,,,"4403,42",,"4399,0",,250ML,DEO,DEO CORP KEVIN ABSOLUTE X250ML,"4399,0","5599,0","4800,473333333333",3,VITAL,LISTA,"8,363203073030299","401,47333333333336",False
153293,BOLSA FREEZ. SEPARATA M/U.PRES.18X20 X8U,ROLL-SEPAR-BS COCINA,"3286,0",,,"3285,99",,,,,,,"2798,0",,,,,"2799,0","2800,0",8U,BOLSA,BOLSA FREEZ. SEPARATA M/U.PRES.18X20,"2798,0","3286,0","2993,798",5,MAXI CARREFOUR,LISTA,"6,540120609339701","195,79799999999977",False
153294,BOLSA FREEZ. SEPARATA M/U.DESL.27X28 X4U,ROLL-SEPAR-BS COCINA,"3286,0",,,"3285,99",,,,,,,"2663,0",,,,,"2795,0",,4U,BOLSA,BOLSA FREEZ. SEPARATA M/U.DESL.27X28,"2663,0","3286,0","3007,4975",4,MAXI CARREFOUR,LISTA,"11,454622988049032","344,49749999999995",False
153296,PAÑO SKAY MULTIUSO LLEVA 8 PAGA 6,TRAPOS,"9449,0","9449,0",,"9662,99",,,,"10050,0",,,,,,,,"7799,0","7520,0",S/U,PAÑO,PAÑO SKAY MULTIUSO LLEVA 8 PAGA 6,"7520,0","10050,0","8988,331666666667",6,YAGUAR,LISTA,"16,335975586125645","1468,331666666667",False
153298,PAÑO SKAY MULTIUSO ROLLO X25U,TRAPOS,"16750,0","16979,0",,"17340,99",,,,"17100,0",,,,,,"13594,46",,"14575,0","15879,0",25U,PAÑO,PAÑO SKAY MULTIUSO ROLLO,"13594,46","17340,99","16031,207142857145",7,NINI,LISTA,"15,20002281264803","2436,747142857146",False
153301,BICARBONATO ALICANTE DE SODIO X50GR,ESPECIAS,"725,0",,,"726,0",,,,"800,0",,,"653,0",,,,"750,0","699,0","549,0",50GR,BICARBONATO,BICARBONATO ALICANTE DE SODIO X50GR,"549,0","800,0","700,2857142857143",7,YAGUAR,LISTA,"21,603427172582627","151,28571428571433",False
153304,MEDALLON VEGETALEX ESPINACA 4UX75G,HAMBURGUESAS Y MEDAL,"6320,0","6829,0",,"6322,0","6320,0",,,"6850,0",,,,,,,"6700,0","5199,0","5834,0",4U,MEDALLON,MEDALLON VEGETALEX ESPINACA 4UX75G,"5199,0","6850,0","6296,75",8,VITAL,LISTA,"17,43359669670862","1097,75",False
153335,TAPA PASCUALINA LA SALTEÑA HOJAL.X400GR,TAPAS,"2395,0","2459,0",,"2395,0","2395,0","2300,45",,"2550,0",,,,"2099,0",,,"2400,0","1959,0","1870,0",400GR,TAPA,TAPA PASCUALINA LA SALTEÑA HOJAL.X400GR,"1870,0","2550,0","2282,245",10,YAGUAR,LISTA,"18,063135202399387","412,2449999999999",False
153336,TAPA PASCUALINA LA SALTEÑA CRIOLLAX400G,TAPAS,"2395,0","2459,0",,"2395,0","2395,0","2300,45",,"2550,0",,,,"2099,0",,,"2400,0","1959,0",,400GR,TAPA,TAPA PASCUALINA LA SALTEÑA CRIOLLAX400G,"1959,0","2550,0","2328,05",9,VITAL,LISTA,"15,852322759390914","369,0500000000002",False
153351,SUAV CONC COMFORT CUID INTENS D/P X450ML,SUAVIZANTES,"6229,0","6239,0",,"6232,99","6190,0","4726,14",,"6550,0",,,"5295,0",,,"4299,0","6250,0","4239,0","4243,0",450ML,SUAV,SUAV CONC COMFORT CUID INTENS D/P X450ML,"4239,0","6550,0","5499,375454545454",11,VITAL,LISTA,"22,918519838533726","1260,375454545454",False
153358,SALCHICHA VIENISSIMA 12UX460GR S/TACC,SALCHICHAS,"5349,0","5349,0",,"5509,0","5350,0","4750,16",,"5400,0",,,,,,,"5400,0","4655,0",,12U,SALCHICHA,SALCHICHA VIENISSIMA 12UX460GR S/TACC,"4655,0","5509,0","5220,27",8,VITAL,LISTA,"10,828367115110913","565,2700000000004",False
153383,SALSA FILETTO NOEL DOYPACK X340GR,LINEA ROJA,,,,,,"958,02",,,,,,,,"898,05",,"955,0","879,0",340GR,SALSA,SALSA FILETTO NOEL DOYPACK X340GR,"879,0","958,02","922,5174999999999",4,YAGUAR,LISTA,"4,7172546862254565","43,51749999999993",False
153384,SALSA PORTUGUESA NOEL DOYPACK X340GR,LINEA ROJA,,,,,,"958,02",,,,,,,,"898,05",,"955,0","879,0",340GR,SALSA,SALSA PORTUGUESA NOEL DOYPACK X340GR,"879,0","958,02","922,5174999999999",4,YAGUAR,LISTA,"4,7172546862254565","43,51749999999993",False
153385,SALSA POMAROLA NOEL DOY PACK X340GR,LINEA ROJA,,,,,,"958,02",,,,,,,,"898,05",,"955,0","879,0",340GR,SALSA,SALSA POMAROLA NOEL DOY PACK X340GR,"879,0","958,02","922,5174999999999",4,YAGUAR,LISTA,"4,7172546862254565","43,51749999999993",False
153386,SALSA PIZZA NOEL DOY PACK X340GR,LINEA ROJA,,,,,,"958,02",,,,,,,,"898,05",,"955,0","879,0",340GR,SALSA,SALSA PIZZA NOEL DOY PACK X340GR,"879,0","958,02","922,5174999999999",4,YAGUAR,LISTA,"4,7172546862254565","43,51749999999993",False
153390,"FLOTADOR CLOROTEC 4 EN 1 X 1,66KG",MANTENIMIENTO DE PIL,"46799,0",,,"46799,0",,,,"54900,0",,,,,,,,"48709,0",,1660GR,FLOTADOR,"FLOTADOR CLOROTEC 4 EN 1 X 1,66KG","46799,0","54900,0","49301,75",4,"CARREFOUR, COTO",LISTA,"5,076391811649688","2502,75",False
153391,BOYA CLOROTEC CHICA,BOYA,,,,"6299,0",,,,,,,,,,,,"3999,0",,S/U,BOYA,BOYA CLOROTEC CHICA,"3999,0","6299,0","5149,0",2,VITAL,LISTA,"22,334433870654497","1150,0",False
153393,PAPEL HIG VUAL MAX H/S 4X80MT (B),HOJA SIMPLE,,,,,,,,,,,,,,,,"3409,0",,S/U,PAPEL,PAPEL HIG VUAL MAX H/S 4X80MT (B),"3409,0","3409,0","3409,0",1,VITAL,LISTA,"0,0","0,0",False
153410,CUCHARAS ACERO INOXIDABLE MADERA X3U,CUBIERTOS,,,,,,,,,,,,,,"3498,82",,"1589,0",,3U,CUCHARAS,CUCHARAS ACERO INOXIDABLE MADERA,"1589,0","3498,82","2543,91",2,VITAL,LISTA,"37,53709840363849","954,9099999999999",False
153417,GALLET.EXPRESS PARAGUAS 3UX101/108GR,GALLETITAS,,"2849,0",,"2921,0",,"2179,03",,,,,,,,,,"2059,0","2540,0",3U,GALLET.EXPRESS,GALLET.EXPRESS PARAGUAS 3UX101/108GR,"2059,0","2921,0","2509,606",5,VITAL,LISTA,"17,955248752194574","450,6060000000002",False
153419,GALLETITAS EXPRESS PARAGUAS X101/108GR,GALLETITAS,,"1049,0",,"1050,0",,"999,04",,"1100,0",,,,,,,,"765,0","899,0",108GR,GALLETITAS,GALLETITAS EXPRESS PARAGUAS X101/108GR,"765,0","1100,0","977,0066666666667",6,VITAL,LISTA,"21,69961310397063","212,00666666666666",False
153432,LUSTRAMUEBLES SUIZA LAVANDA X360ML,LUSTRAMUEBLES,,,,,,"2972,97",,,,,,,,"2759,03",,"2759,0",,360ML,LUSTRAMUEBLES,LUSTRAMUEBLES SUIZA LAVANDA X360ML,"2759,0","2972,97","2830,3333333333335",3,VITAL,LISTA,"2,520315628312336","71,33333333333348",False
153438,LUSTRAMUEBLES SUIZA CLASICO CREMA X200G,LUSTRAMUEBLE CREMOSO,,,,,,,,,,,,,,"2902,17",,"1855,0",,200GR,LUSTRAMUEBLES,LUSTRAMUEBLES SUIZA CLASICO CREMA X200G,"1855,0","2902,17","2378,585",2,VITAL,LISTA,"22,012456985981164","523,585",False
153466,MAQ VENUS SUAVE X1U,FILOS,,,,,,"1499,01",,,,,"2059,0","1899,0",,,,"2069,0","2349,0",1U,MAQ,MAQ VENUS SUAVE,"1499,01","2349,0","1975,002",5,DIARCO,OFERTA,"24,10083635358344","475,99199999999996",False
153476,CREMA P/PEINAR PANTENE HIDRA EXT X300ML,CREMAS PARA PEINAR,,,,,,,,,,,,,,,,"5199,0",,300ML,CREMA,CREMA P/PEINAR PANTENE HIDRA EXT X300ML,"5199,0","5199,0","5199,0",1,VITAL,LISTA,"0,0","0,0",False
153482,AROM AMB POETT NATURAL BLEND GAT X 400CC,AROMATIZANTE GATILLO,,"4819,0",,,,,,,,,,,,,,"4089,0",,400ML,AROM,AROM AMB POETT NATURAL BLEND GAT X 400CC,"4089,0","4819,0","4454,0",2,VITAL,LISTA,"8,19488100583745","365,0",False
153496,BUDIN MARCOLLA CON CHIPS X200GRS,BUDINES Y MAGDALENAS,"3249,0",,,"3250,0",,,,,,,,,,,,"1899,0",,200GR,BUDIN,BUDIN MARCOLLA CON CHIPS X200GRS,"1899,0","3250,0","2799,3333333333335",3,VITAL,LISTA,"32,162419623719934","900,3333333333335",True
153497,BUDIN MARCOLLA MARMOLADO X200GRS,BUDINES Y MAGDALENAS,"3249,0",,,"3250,0",,,,,,,,,,,,"1899,0",,200GR,BUDIN,BUDIN MARCOLLA MARMOLADO X200GRS,"1899,0","3250,0","2799,3333333333335",3,VITAL,LISTA,"32,162419623719934","900,3333333333335",True
153500,AGUA SABORIZADA BAGGIO FRESH NRJA X1.5LT,AGUAS Y SODAS,,,,,,"1194,03",,,,,,"1299,89",,,,"1299,0","1277,0",1500ML,AGUA,AGUA SABORIZADA BAGGIO FRESH NRJA X1.5LT,"1194,03","1299,89","1267,48",4,DIARCO,LISTA,"5,794963234133876","73,45000000000005",False
153501,AGUA SABORIZADA BAGGIO FRESH MZNA X1.5LT,AGUAS Y SODAS,,,,,,"1194,03",,,,,,"1299,89",,,,"1299,0","1277,0",1500ML,AGUA,AGUA SABORIZADA BAGGIO FRESH MZNA X1.5LT,"1194,03","1299,89","1267,48",4,DIARCO,LISTA,"5,794963234133876","73,45000000000005",False
153502,AGUA SABORIZADA BAGGIO FRESH POM. X1.5LT,AGUAS Y SODAS,,,,,,"1194,03",,,,,,"1299,89",,,,"1299,0","1277,0",1500ML,AGUA,AGUA SABORIZADA BAGGIO FRESH POM. X1.5LT,"1194,03","1299,89","1267,48",4,DIARCO,LISTA,"5,794963234133876","73,45000000000005",False
153546,BIZCOCHUELO EMETH VAINILLA C/CHIPX450GR,BIZCOCHUELO HORNO,,,,"2686,0",,,,,,,,,,,,"1935,0",,450GR,BIZCOCHUELO,BIZCOCHUELO EMETH VAINILLA C/CHIPX450GR,"1935,0","2686,0","2310,5",2,VITAL,LISTA,"16,25189352953906","375,5",False
153548,MERMELADA EMETH ARANDANO FRASCO X454GR,MERMELADA TRADICIONA,,,,"3850,0",,,,,,,,,,,,"2755,0",,454GR,MERMELADA,MERMELADA EMETH ARANDANO FRASCO X454GR,"2755,0","3850,0","3302,5",2,VITAL,LISTA,"16,578349735049205","547,5",False
153549,MERMELADA EMETH ARANDA. LIGHT FR. X390GR,MERMELADA LIGHT,,,,"4550,0",,,,,,,,,,,,"2889,0",,390GR,MERMELADA,MERMELADA EMETH ARANDA. LIGHT FR. X390GR,"2889,0","4550,0","3719,5",2,VITAL,LISTA,"22,328269928753866","830,5",False
153550,MERMELADA EMETH F/BOSQUE FRASCO X454GR,MERMELADA TRADICIONA,,,,"3850,0",,,,,,,,,,,,"2935,0",,454GR,MERMELADA,MERMELADA EMETH F/BOSQUE FRASCO X454GR,"2935,0","3850,0","3392,5",2,VITAL,LISTA,"13,48563006632277","457,5",False
153552,MERMELADA EMETH FRUT/BOSQUE LIGHT X390GR,MERMELADA LIGHT,,,,"4550,0",,,,,,,,,,,,"2889,0",,390GR,MERMELADA,MERMELADA EMETH FRUT/BOSQUE LIGHT X390GR,"2889,0","4550,0","3719,5",2,VITAL,LISTA,"22,328269928753866","830,5",False
153577,TOA FEM NOSOTRAS CLASICA C/A X8U,PROTECCION FEMENINA,,"2009,0",,,,"2198,02",,,,,,"1499,89",,"1527,73",,"1499,0","1399,0",8U,TOA,TOA FEM NOSOTRAS CLASICA C/A,"1399,0","2198,02","1688,7733333333333",6,YAGUAR,LISTA,"17,15880560248859","289,7733333333333",False
153596,BANDEJA MULTIENVASE CARNICA GRANDE,ACCESORIOS DE COCINA,,,,,,,,,,,,,,,,"6499,0","10198,0",S/U,BANDEJA,BANDEJA MULTIENVASE CARNICA GRANDE,"6499,0","10198,0","8348,5",2,VITAL,LISTA,"22,15368030185063","1849,5",False
153597,SECALOZA MULTIENVASE DELUXE,ACCESORIOS DE COCINA,,,,,,,,,,,,,,,,"3579,0","7170,0",S/U,SECALOZA,SECALOZA MULTIENVASE DELUXE,"3579,0","7170,0","5374,5",2,VITAL,LISTA,"33,40775886128942","1795,5",False
153601,GAMELA MULTIENVASE N°3 15LT,GAMELAS,,,,,,,,,,,,,,,,"10459,0",,15000ML,GAMELA,GAMELA MULTIENVASE N°3 15LT,"10459,0","10459,0","10459,0",1,VITAL,LISTA,"0,0","0,0",False
153647,VINO EMILIA CABERNET X750CC,VINOS,"7900,0","7899,0",,"7900,0","7890,0","4950,05",,"8300,0",,"5250,0","5925,0",,"5199,0","5198,15","7900,0","5399,0","8520,0",750ML,VINO,VINO EMILIA CABERNET X750CC,"4950,05","8520,0","6786,9384615384615",13,DIARCO,LISTA,"27,06505255570088","1836,8884615384613",True
153649,ESPUMANTE EMILIA EXTRA BRUT X750CC,CHAMPAGNE,"12600,0","12750,0",,"12750,0","12000,0",,,"12600,0",,,"8999,0",,,,"12000,0","8999,0",,750ML,ESPUMANTE,ESPUMANTE EMILIA EXTRA BRUT X750CC,"8999,0","12750,0","11587,25",8,"MAXI CARREFOUR, VITAL",LISTA,"22,33705150057175","2588,25",False
153652,MERMELADA S&P FRUTILLA FRASCO X454GR,ACONDICIONADORES,"3190,0",,,,,,,,,,,,,,,"2349,0",,454GR,MERMELADA,MERMELADA S&P FRUTILLA FRASCO X454GR,"2349,0","3190,0","2769,5",2,VITAL,LISTA,"15,18324607329843","420,5",False
153673,VINO DON VALENTIN CABERNET X750CC,VINOS,,"4920,0",,"4917,0",,,,,,,"3689,0","3299,9",,,"4700,0","3699,0","4800,0",750ML,VINO,VINO DON VALENTIN CABERNET X750CC,"3299,9","4920,0","4289,271428571429",7,MAXICONSUMO,LISTA,"23,066188396963863","989,3714285714291",False
153674,VINO DON VALENTIN MALBEC X750CC,VINOS,"4919,0","4920,0",,"4917,0","4910,0","3599,02",,,,,"3689,0","3299,9",,,"4700,0","3699,0","5808,0",750ML,VINO,VINO DON VALENTIN MALBEC X750CC,"3299,9","5808,0","4446,092",10,MAXICONSUMO,LISTA,"25,779763441692154","1146,1919999999996",True
